"id","time","title","type","day"
"5082","5:30 PM - 8:00 PM ","Mohamed Bin Zayed University of Artificial Intelligence (MBZUAI) Reception","Affiliate Meetings and Events ","Tuesday, August 5, 2025"
"2772","5:30 PM - 7:00 PM ","Privacy and Confidentiality Interest Group","ASA Meetings and Events ","Tuesday, August 5, 2025"
"4484","5:30 PM - 6:30 PM ","Record Linkage Interest Group - Business Meeting","ASA Meetings and Events ","Tuesday, August 5, 2025"
"5057","5:30 PM - 7:30 PM ","Section on Bayesian Statistical Science Annual Business Meeting","ASA Meetings and Events ","Tuesday, August 5, 2025"
"5053","5:30 PM - 7:00 PM ","UCLA Statistics & Data Science and UCLA Biostatistics JSM Reception","Affiliate Meetings and Events ","Tuesday, August 5, 2025"
"5075","5:45 PM - 6:45 PM ","Iowa State Statistics Reception for Alumni and Friends","Affiliate Meetings and Events ","Tuesday, August 5, 2025"
"2710","6:00 PM - 8:00 PM ","BARDS reception (by invitation only)","Affiliate Meetings and Events ","Tuesday, August 5, 2025"
"4428","6:00 PM - 7:45 PM ","Caucus for Women in Statistics and Data Science Business Meeting and Reception","Affiliate Meetings and Events ","Tuesday, August 5, 2025"
"4520","6:00 PM - 7:30 PM ","Committee on Minorities in Statistics (CoMiS) Open Business Meeting","ASA Meetings and Events ","Tuesday, August 5, 2025"
"4466","6:00 PM - 7:00 PM ","Cornell University Division of Biostatistics and Department of Statistics and Data Science Joint Reception","Affiliate Meetings and Events ","Tuesday, August 5, 2025"
"4945","6:00 PM - 8:00 PM ","CUHK, Shenzhen, School of Data Science reception","Affiliate Meetings and Events ","Tuesday, August 5, 2025"
"4432","6:00 PM - 8:30 PM ","Mixer for Section on Physical and Engineering Sciences and Section on Quality and Productivity","ASA Meetings and Events ","Tuesday, August 5, 2025"
"2747","6:00 PM - 8:00 PM ","NCSU Statistics Department Alumni and Friends Reception","Affiliate Meetings and Events ","Tuesday, August 5, 2025"
"3087","6:00 PM - 8:00 PM ","Section for Statistical Programmers and Analysts Mixer","ASA Meetings and Events ","Tuesday, August 5, 2025"
"5146","6:00 PM - 8:00 PM ","University of Nebraska Lincoln mixer","Affiliate Meetings and Events ","Tuesday, August 5, 2025"
"5078","6:00 PM - 8:00 PM ","UQ and SDNS Mixer","ASA Meetings and Events ","Tuesday, August 5, 2025"
"2734","6:00 PM - 7:30 PM ","Wash U Alumni and Friends Reception","Affiliate Meetings and Events ","Tuesday, August 5, 2025"
"4698","6:15 PM - 7:15 PM ","ASA New Fellows Reception (By Invitation Only)","ASA Meetings and Events ","Tuesday, August 5, 2025"
"1013","8:00 PM - 9:30 PM ","ASA President's Address and Awards","Invited Paper Session ","Tuesday, August 5, 2025"
"4696","Tuesday, August 5, 2025
9:30 PM - Wednesday, August 6, 2025
12:00 AM ","JSM Dance Party, Sponsored by BeOne Medicines USA","ASA Meetings and Events ","Tuesday, August 5, 2025"
"3674","7:00 AM - 8:15 AM ","Government Statistics Section A.M. Roundtable Discussion (Added Fee)","Roundtables – Breakfast ","Wednesday, August 6, 2025"
"5203","7:00 AM - 6:00 PM ","Quiet Reflection & Mindfulness Area, sponsored by AstraZeneca","JSM Hours ","Wednesday, August 6, 2025"
"3675","7:00 AM - 8:15 AM ","Section on Medical Devices and Diagnostics A.M. Roundtable Discussion (Added Fee)","Roundtables – Breakfast ","Wednesday, August 6, 2025"
"3676","7:00 AM - 8:15 AM ","Section on Statistical Consulting A.M. Roundtable Discussion (Added Fee)","Roundtables – Breakfast ","Wednesday, August 6, 2025"
"5204","7:00 AM - 6:00 PM ","Speaker Ready Room, sponsored by Abbvie","JSM Hours ","Wednesday, August 6, 2025"
"5205","7:30 AM - 4:30 PM ","JSM Help Desk/Press Desk","JSM Hours ","Wednesday, August 6, 2025"
"5206","7:30 AM - 4:30 PM ","JSM Main Registration","JSM Hours ","Wednesday, August 6, 2025"
"5072","8:00 AM - 11:00 AM ","Diversity Mentoring Program","ASA Meetings and Events ","Wednesday, August 6, 2025"
"2771","8:00 AM - 9:30 AM ","ENAR 2026 Spring Meeting Planning Committee Breakfast (By Invitation Only)","Affiliate Meetings and Events ","Wednesday, August 6, 2025"
"5207","8:00 AM - 2:30 PM ","Exhibitor Lounge","JSM Hours ","Wednesday, August 6, 2025"
"5208","8:00 AM - 2:30 PM ","JSM Career Service","JSM Hours ","Wednesday, August 6, 2025"
"5209","8:00 AM - 6:30 PM ","JSM Luggage Storage","JSM Hours ","Wednesday, August 6, 2025"
"2822","8:30 AM - 10:20 AM ","A New Era in Official Statistics: AI/ML and Automation","Contributed Papers ","Wednesday, August 6, 2025"
"2791","8:30 AM - 10:20 AM ","Advanced Research in High Dimensional Regression","Contributed Papers ","Wednesday, August 6, 2025"
"2627","8:30 AM - 10:20 AM ","Advances in Mixture Cure Models: Modeling Time-to-Event Data with Long-Term Survivors","Topic-Contributed Paper Session ","Wednesday, August 6, 2025"
"2891","8:30 AM - 10:20 AM ","Advances in Sparse Learning","Contributed Papers ","Wednesday, August 6, 2025"
"2910","8:30 AM - 10:20 AM ","Advancing Scientific Modeling and Decision-Making","Contributed Papers ","Wednesday, August 6, 2025"
"2814","8:30 AM - 10:20 AM ","Applications in Macroeconomics, Financial Markets, and Policy Analysis","Contributed Papers ","Wednesday, August 6, 2025"
"1523","8:30 AM - 10:20 AM ","Building a Better Healthcare System from EHR Insights: Reflections on Enhancing Practice and Policy","Invited Paper Session ","Wednesday, August 6, 2025"
"1667","8:30 AM - 10:20 AM ","Causal Inference in Dynamic Systems","Invited Paper Session ","Wednesday, August 6, 2025"
"1028","8:30 AM - 10:20 AM ","Dependent Data Modeling and Inference in the Age of AI","Invited Paper Session ","Wednesday, August 6, 2025"
"2858","8:30 AM - 10:20 AM ","Design of Experiments and Statistical Analysis for Modern Applications","Contributed Papers ","Wednesday, August 6, 2025"
"4438","8:30 AM - 10:15 AM ","Difference-in-Differences Models for Causal Inference in Stata","Professional Development Computer Technology Workshop (CTW) ","Wednesday, August 6, 2025"
"4435","8:30 AM - 10:15 AM ","East HorizonTM – Explore – Methodologies and Practical Applications ","Professional Development Computer Technology Workshop (CTW) ","Wednesday, August 6, 2025"
"1267","8:30 AM - 10:20 AM ","Emerging Statistical/Computational Methods for Genomic Data Science in the Era of Diverse Biobanks","Invited Paper Session ","Wednesday, August 6, 2025"
"1857","8:30 AM - 10:20 AM ","Enhancing Estimand Related Sponsor-regulatory Interactions","Topic-Contributed Panel Session ","Wednesday, August 6, 2025"
"1440","8:30 AM - 10:20 AM ","Enriching the Analysis of Chronic Kidney Disease with Statistics and Its New Frontiers","Invited Paper Session ","Wednesday, August 6, 2025"
"1967","8:30 AM - 10:20 AM ","Flexible Bayesian Modeling","Topic-Contributed Paper Session ","Wednesday, August 6, 2025"
"2846","8:30 AM - 10:20 AM ","Flexible Prior Elicitation for Bayesian Analysis","Contributed Papers ","Wednesday, August 6, 2025"
"1124","8:30 AM - 10:20 AM ","From reactive to proactive medicine: Statisticians’ evolving roles in the learning health system","Invited Paper Session ","Wednesday, August 6, 2025"
"1253","8:30 AM - 10:20 AM ","IMS Medallion Award & Lecture IV","Invited Paper Session ","Wednesday, August 6, 2025"
"1636","8:30 AM - 10:20 AM ","Innovative Clinical Trial Designs for Dose Optimization: Shaping the Future of Drug Development","Invited Paper Session ","Wednesday, August 6, 2025"
"1877","8:30 AM - 10:20 AM ","Innovative Statistical and Machine Learning Approaches for Omics and Healthcare Applications","Topic-Contributed Paper Session ","Wednesday, August 6, 2025"
"4480","8:30 AM - 10:20 AM ","IOL: Single-cell and spatial omics: challenges in the post-atlasing era","Introductory Overview Lectures ","Wednesday, August 6, 2025"
"2888","8:30 AM - 10:20 AM ","Large Language Models and their Applications","Contributed Papers ","Wednesday, August 6, 2025"
"2549","8:30 AM - 10:20 AM ","Large Language Models in Biomedical and Statistical Knowledge Discovery","Topic-Contributed Paper Session ","Wednesday, August 6, 2025"
"2792","8:30 AM - 10:20 AM ","Longitudinal and Correlated Data Latest Research Topics","Contributed Papers ","Wednesday, August 6, 2025"
"2843","8:30 AM - 10:20 AM ","Mental Health Statistics Section Contributed Session 2","Contributed Papers ","Wednesday, August 6, 2025"
"2395","8:30 AM - 10:20 AM ","Modern Perspectives on Statistical Learning for Uncertainty Quantification","Topic-Contributed Paper Session ","Wednesday, August 6, 2025"
"2578","8:30 AM - 10:20 AM ","More Winners, or Fewer Losers? Mastering Win Ratios in Statistical Analysis: Innovative Methods and Illuminating Case Studies","Topic-Contributed Paper Session ","Wednesday, August 6, 2025"
"2511","8:30 AM - 10:20 AM ","New Advances in Random Forests","Topic-Contributed Paper Session ","Wednesday, August 6, 2025"
"1038","8:30 AM - 10:20 AM ","New frontiers in change-point analytics: complex data structures and large-scale data streams","Invited Paper Session ","Wednesday, August 6, 2025"
"2934","8:30 AM - 10:20 AM ","Predictive Analytics and Advanced Metrics in Sports","Contributed Papers ","Wednesday, August 6, 2025"
"2324","8:30 AM - 10:20 AM ","Preferential Sampling in Environmental Exposures and Its Impact on Inference with Implications in Environment and Health Policy","Topic-Contributed Paper Session ","Wednesday, August 6, 2025"
"1528","8:30 AM - 10:20 AM ","Recent Advances in Causal Inference to Address Complexities in Real-world Data","Invited Paper Session ","Wednesday, August 6, 2025"
"4273","8:30 AM - 10:20 AM ","SPEED 7: Biostatistics and Applied Statistics, Part 1","Contributed Speed ","Wednesday, August 6, 2025"
"1978","8:30 AM - 10:20 AM ","SRMS/GSS/SSS Student Paper Competition Winners","Topic-Contributed Paper Session ","Wednesday, August 6, 2025"
"1209","8:30 AM - 10:20 AM ","Statistical analysis of dynamic and multiplex networks","Invited Paper Session ","Wednesday, August 6, 2025"
"1587","8:30 AM - 10:20 AM ","Statistical Inference with Distribution Shifts","Invited Paper Session ","Wednesday, August 6, 2025"
"2890","8:30 AM - 10:20 AM ","Statistical Learning with Graphs and Networks","Contributed Papers ","Wednesday, August 6, 2025"
"2643","8:30 AM - 10:20 AM ","Sustainable Collaboration in Resource-Limited Countries: Strategies and Overcoming Challenges","Topic-Contributed Panel Session ","Wednesday, August 6, 2025"
"4440","8:30 AM - 10:15 AM ","Taming Statistics","Professional Development Computer Technology Workshop (CTW) ","Wednesday, August 6, 2025"
"1204","8:30 AM - 10:20 AM ","Teaching Causal Inference with Observational Data","Invited Paper Session ","Wednesday, August 6, 2025"
"2339","8:30 AM - 10:20 AM ","Time Series Signals and Prediction","Topic-Contributed Paper Session ","Wednesday, August 6, 2025"
"1613","8:30 AM - 10:20 AM ","When Many Models Are Equally Accurate: Exploring Interpretability and Uncertainty Quantification","Invited Paper Session ","Wednesday, August 6, 2025"
"1837","8:30 AM - 10:20 AM ","William E. Strawderman Memorial Session: Remembering a Researcher and Friend","Invited Paper Session ","Wednesday, August 6, 2025"
"4771","9:00 AM - 11:00 AM ","ASA BIOP HTA Working Group","ASA Meetings and Events ","Wednesday, August 6, 2025"
"5210","9:00 AM - 2:30 PM ","ASA Booth #","JSM Hours ","Wednesday, August 6, 2025"
"5211","9:00 AM - 2:30 PM ","ASA Store","JSM Hours ","Wednesday, August 6, 2025"
"5212","9:00 AM - 2:30 PM ","EXPO 2025","JSM Hours ","Wednesday, August 6, 2025"
"5213","10:00 AM - 10:30 AM ","JSM Spotlight: Coffee House","JSM Hours ","Wednesday, August 6, 2025"
"5214","10:00 AM - 5:00 PM ","Nashville Restaurant and Tourism Information Center","JSM Hours ","Wednesday, August 6, 2025"
"1995","10:30 AM - 12:20 PM ","Advances in Clustering and Dimension Reduction: From Healthcare Applications to Optimal Theoretical Guarantees","Topic-Contributed Paper Session ","Wednesday, August 6, 2025"
"2849","10:30 AM - 12:20 PM ","Advances in Loss-based, Penalized and Variational Bayesian Methods","Contributed Papers ","Wednesday, August 6, 2025"
"2833","10:30 AM - 12:20 PM ","Advances in Statistical Modeling","Contributed Papers ","Wednesday, August 6, 2025"
"2650","10:30 AM - 12:20 PM ","AI in Action: Artificial Intelligence Prototype Tools in a Future National Secure Data Service","Topic-Contributed Panel Session ","Wednesday, August 6, 2025"
"2794","10:30 AM - 12:20 PM ","ASA Biopharmaceutical Section Student Paper Competition Award","Contributed Papers ","Wednesday, August 6, 2025"
"2919","10:30 AM - 12:20 PM ","Biostatistical Methods for Correlated Data","Contributed Papers ","Wednesday, August 6, 2025"
"1085","10:30 AM - 12:20 PM ","Breiman Award Lectures","Invited Paper Session ","Wednesday, August 6, 2025"
"2874","10:30 AM - 12:20 PM ","Computationally Intensive Methods","Contributed Papers ","Wednesday, August 6, 2025"
"4733","10:30 AM - 12:20 PM ","Contributed Poster Presentations: ASA LGBTQ+ Advocacy Committee","Contributed Posters ","Wednesday, August 6, 2025"
"4712","10:30 AM - 12:20 PM ","Contributed Poster Presentations: Astrostatistics Interest Group","Contributed Posters ","Wednesday, August 6, 2025"
"4717","10:30 AM - 12:20 PM ","Contributed Poster Presentations: Government Statistics Section","Contributed Posters ","Wednesday, August 6, 2025"
"4719","10:30 AM - 12:20 PM ","Contributed Poster Presentations: History of Statistics Interest Group","Contributed Posters ","Wednesday, August 6, 2025"
"4720","10:30 AM - 12:20 PM ","Contributed Poster Presentations: IMS","Contributed Posters ","Wednesday, August 6, 2025"
"4721","10:30 AM - 12:20 PM ","Contributed Poster Presentations: International Chinese Statistical Association","Contributed Posters ","Wednesday, August 6, 2025"
"4724","10:30 AM - 12:20 PM ","Contributed Poster Presentations: Isolated Statisticians","Contributed Posters ","Wednesday, August 6, 2025"
"4725","10:30 AM - 12:20 PM ","Contributed Poster Presentations: Justice Equity Diversity and Inclusion Outreach Group","Contributed Posters ","Wednesday, August 6, 2025"
"4727","10:30 AM - 12:20 PM ","Contributed Poster Presentations: Korean International Statistical Society","Contributed Posters ","Wednesday, August 6, 2025"
"4722","10:30 AM - 12:20 PM ","Contributed Poster Presentations: Lifetime Data Science Section","Contributed Posters ","Wednesday, August 6, 2025"
"4728","10:30 AM - 12:20 PM ","Contributed Poster Presentations: Mental Health Statistics Section","Contributed Posters ","Wednesday, August 6, 2025"
"4729","10:30 AM - 12:20 PM ","Contributed Poster Presentations: Quality and Productivity Section","Contributed Posters ","Wednesday, August 6, 2025"
"4730","10:30 AM - 12:20 PM ","Contributed Poster Presentations: Quantitative Communication Interest Group","Contributed Posters ","Wednesday, August 6, 2025"
"4732","10:30 AM - 12:20 PM ","Contributed Poster Presentations: Section for Statistical Programmers and Analysts","Contributed Posters ","Wednesday, August 6, 2025"
"4713","10:30 AM - 12:20 PM ","Contributed Poster Presentations: Section on Medical Devices and Diagnostics","Contributed Posters ","Wednesday, August 6, 2025"
"4714","10:30 AM - 12:20 PM ","Contributed Poster Presentations: Section on Statistics and Data Science Education","Contributed Posters ","Wednesday, August 6, 2025"
"4715","10:30 AM - 12:20 PM ","Contributed Poster Presentations: Section on Statistics in Defense and National Security","Contributed Posters ","Wednesday, August 6, 2025"
"4734","10:30 AM - 12:20 PM ","Contributed Poster Presentations: Section on Statistics in Imaging","Contributed Posters ","Wednesday, August 6, 2025"
"4735","10:30 AM - 12:20 PM ","Contributed Poster Presentations: Survey Research Methods Section","Contributed Posters ","Wednesday, August 6, 2025"
"4716","10:30 AM - 12:20 PM ","Contributed Poster Presentations: Transportation Statistics Interest Group","Contributed Posters ","Wednesday, August 6, 2025"
"1692","10:30 AM - 12:20 PM ","David R. Cox Foundations of Statistics Award","Invited Paper Session ","Wednesday, August 6, 2025"
"2798","10:30 AM - 12:20 PM ","Early Phase Trials: Pioneering Innovative Design Approaches","Contributed Papers ","Wednesday, August 6, 2025"
"3021","10:30 AM - 12:20 PM ","Economical Methods for Experimental Design","Topic-Contributed Paper Session ","Wednesday, August 6, 2025"
"2862","10:30 AM - 12:20 PM ","Efficient Estimation and Change Point Detection: From Kernel Methods to Neural Networks","Contributed Papers ","Wednesday, August 6, 2025"
"1872","10:30 AM - 12:20 PM ","Enrichment Designs in Clinical Trials: Strategies for Precision and Efficacy","Topic-Contributed Paper Session ","Wednesday, August 6, 2025"
"2836","10:30 AM - 12:20 PM ","Foundational Estimation and Inference Techniques: New Developments and Applications","Contributed Papers ","Wednesday, August 6, 2025"
"1544","10:30 AM - 12:20 PM ","Frontiers in Biomedical Imaging and -Omics Data Analysis","Invited Paper Session ","Wednesday, August 6, 2025"
"2298","10:30 AM - 12:20 PM ","How Product Thinking Shapes Methodological Innovation at Google","Topic-Contributed Paper Session ","Wednesday, August 6, 2025"
"1695","10:30 AM - 12:20 PM ","Inference with Unmeasured Confounders","Invited Paper Session ","Wednesday, August 6, 2025"
"1226","10:30 AM - 12:20 PM ","Innovations in Bayesian joint models with applications to big data and cardiovascular health","Invited Paper Session ","Wednesday, August 6, 2025"
"4439","10:30 AM - 12:15 PM ","Introduction to Explainable Machine Learning Using Stata","Professional Development Computer Technology Workshop (CTW) ","Wednesday, August 6, 2025"
"2386","10:30 AM - 12:20 PM ","Journal of Statistics and Data Science Education: Promoting Innovative and Inclusive Approaches in Statistics and Data Science Education","Topic-Contributed Paper Session ","Wednesday, August 6, 2025"
"2812","10:30 AM - 12:20 PM ","Machine Learning and Computational Methods in Economics and Finance","Contributed Papers ","Wednesday, August 6, 2025"
"2920","10:30 AM - 12:20 PM ","Mediation Analyses and Causal Inferences","Contributed Papers ","Wednesday, August 6, 2025"
"2294","10:30 AM - 12:20 PM ","Metaheuristic Algorithms for Finding Optimal Experimental Designs For Biomedical and Related Studies","Topic-Contributed Paper Session ","Wednesday, August 6, 2025"
"2418","10:30 AM - 12:20 PM ","Multi-faceted Approaches to Sensitivity Analysis for Observational Studies","Topic-Contributed Paper Session ","Wednesday, August 6, 2025"
"1688","10:30 AM - 12:20 PM ","Noether Distinguished Scholar Award","Invited Paper Session ","Wednesday, August 6, 2025"
"1308","10:30 AM - 12:20 PM ","Novel Extensions and Applications of Differential Privacy","Invited Paper Session ","Wednesday, August 6, 2025"
"1662","10:30 AM - 12:20 PM ","Optimal transport in Statistics and Machine Learning","Invited Paper Session ","Wednesday, August 6, 2025"
"2841","10:30 AM - 12:20 PM ","Precision Medicine, Prediction, and Clinical Trial with Time-to-Event Outcomes","Contributed Papers ","Wednesday, August 6, 2025"
"4441","10:30 AM - 12:15 PM ","Predictive and Causal Modeling with the SUPERLEARNER Procedure in SAS® Software","Professional Development Computer Technology Workshop (CTW) ","Wednesday, August 6, 2025"
"2345","10:30 AM - 12:20 PM ","Recent advances in interpretable model-based geostatistics for analyzing complex spatial data","Topic-Contributed Paper Session ","Wednesday, August 6, 2025"
"2351","10:30 AM - 12:20 PM ","Recent Advances in Sampling Bias, Generalizability and Transportability","Topic-Contributed Paper Session ","Wednesday, August 6, 2025"
"2819","10:30 AM - 12:20 PM ","Record Linkage and Estimation using Alternative and Linked Data","Contributed Papers ","Wednesday, August 6, 2025"
"1607","10:30 AM - 12:20 PM ","Redefining Intro Statistics in the Age of AI: Perspectives from Academe, Industry, and Government","Invited Panel Session ","Wednesday, August 6, 2025"
"2856","10:30 AM - 12:20 PM ","Section on Medical Devices and Diagnostics: Statistical Modeling, Data Analysis, and Forecasting Techniques","Contributed Papers ","Wednesday, August 6, 2025"
"1719","10:30 AM - 12:20 PM ","Spatial Cancer Epidemiology: A Memorial Session for David Wheeler","Invited Paper Session ","Wednesday, August 6, 2025"
"1657","10:30 AM - 12:20 PM ","Spatial statistics at a crossroads: emerging research and challenges","Invited Paper Session ","Wednesday, August 6, 2025"
"5050","10:30 AM - 11:15 AM ","Speed 7: Biostatistics and Applied Statistics, Part 2","Contributed Posters ","Wednesday, August 6, 2025"
"1282","10:30 AM - 12:20 PM ","Structural Equation Modeling: Foundations, Recent Developments, and Applications","Invited Paper Session ","Wednesday, August 6, 2025"
"1203","10:30 AM - 12:20 PM ","The Statistical Computing and Graphics Award 2025","Invited Panel Session ","Wednesday, August 6, 2025"
"2136","10:30 AM - 12:20 PM ","The Strengthening Analytical Thinking in Observational Studies (STRATOS) Initiative","Topic-Contributed Paper Session ","Wednesday, August 6, 2025"
"1845","10:30 AM - 12:20 PM ","The Unique Challenges of Working in Statistical Software Development","Topic-Contributed Panel Session ","Wednesday, August 6, 2025"
"2901","10:30 AM - 12:20 PM ","Using New Technology to Enhance Statistics and Data Science Education","Contributed Papers ","Wednesday, August 6, 2025"
"1239","10:30 AM - 12:20 PM ","Wald Memorial Award & Lecture, Part II","Invited Paper Session ","Wednesday, August 6, 2025"
"1324","10:30 AM - 12:20 PM ","What Skills/Concepts/Experiences are Important in a Course/Program/Job in Sports Analytics","Invited Panel Session ","Wednesday, August 6, 2025"
"2954","12:00 PM - 2:00 PM ","UConn Alumni & Friends Luncheon","Affiliate Meetings and Events ","Wednesday, August 6, 2025"
"4475","12:30 PM - 1:30 PM ","Astrostatistics Interest Group Business Meeting","ASA Meetings and Events ","Wednesday, August 6, 2025"
"3828","12:30 PM - 1:50 PM ","Biopharmaceutical Section P.M. Roundtable Discussion (Added Fee)","Roundtables – Lunch ","Wednesday, August 6, 2025"
"3646","12:30 PM - 1:50 PM ","Health Policy Statistics Section Lunchtime Speaker (Added Fee)","Lunchtime Speakers ","Wednesday, August 6, 2025"
"3357","12:30 PM - 2:00 PM ","Noether Lecture Lunch","ASA Meetings and Events ","Wednesday, August 6, 2025"
"3829","12:30 PM - 1:50 PM ","Section for Statistical Programmers and Analysts P.M. Roundtable Discussion (Added Fee)","Roundtables – Lunch ","Wednesday, August 6, 2025"
"3830","12:30 PM - 1:50 PM ","Section on Bayesian Statistical Science P.M. Roundtable Discussion (Added Fee)","Roundtables – Lunch ","Wednesday, August 6, 2025"
"3831","12:30 PM - 1:50 PM ","Section on Statistical Computing P.M. Roundtable Discussion (Added Fee)","Roundtables – Lunch ","Wednesday, August 6, 2025"
"3832","12:30 PM - 1:50 PM ","Section on Statistical Consulting P.M. Roundtable Discussion (Added Fee)","Roundtables – Lunch ","Wednesday, August 6, 2025"
"3833","12:30 PM - 1:50 PM ","Section on Statistical Learning and Data Science P.M. Roundtable Discussion (Added Fee)","Roundtables – Lunch ","Wednesday, August 6, 2025"
"3834","12:30 PM - 1:50 PM ","Section on Teaching of Statistics in the Health Sciences P.M. Roundtable Discussion (Added Fee)","Roundtables – Lunch ","Wednesday, August 6, 2025"
"3835","12:30 PM - 1:50 PM ","Section on Text Analysis P.M. Roundtable Discussion (Added Fee)","Roundtables – Lunch ","Wednesday, August 6, 2025"
"3836","12:30 PM - 1:50 PM ","Social Statistics Section P.M. Roundtable Discussion (Added Fee)","Roundtables – Lunch ","Wednesday, August 6, 2025"
"3837","12:30 PM - 1:50 PM ","Survey Research Methods Section P.M. Roundtable Discussion (Added Fee)","Roundtables – Lunch ","Wednesday, August 6, 2025"
"4812","1:00 PM - 3:00 PM ","ASA BIOP Randomization WG","ASA Meetings and Events ","Wednesday, August 6, 2025"
"2376","2:00 PM - 3:50 PM ","2025 ASA Statistics in Marketing Doctoral Research Award Finalists Presentation","Topic-Contributed Paper Session ","Wednesday, August 6, 2025"
"2328","2:00 PM - 3:50 PM ","Advanced Models for Longitudinal and Spatial Data in Health Research","Topic-Contributed Paper Session ","Wednesday, August 6, 2025"
"1220","2:00 PM - 3:50 PM ","Advances in Generative AI and Machine Learning: Transforming Biomedicine","Invited Paper Session ","Wednesday, August 6, 2025"
"1761","2:00 PM - 3:50 PM ","Advances in High-Dimensional Time Series: Causality, Learning, and Dimension Reduction","Invited Paper Session ","Wednesday, August 6, 2025"
"2886","2:00 PM - 3:50 PM ","Advances in Variable Selection","Contributed Papers ","Wednesday, August 6, 2025"
"1389","2:00 PM - 3:50 PM ","Advancing Pharmaceutical Research: Estimating Heterogenous Treatment Effects through Virtual Twins","Invited Paper Session ","Wednesday, August 6, 2025"
"1860","2:00 PM - 3:50 PM ","An Introduction to the Joint Taskforce (ASA, ACM, SIAM, AMA) on Undergraduate Data Science Curriculum","Topic-Contributed Panel Session ","Wednesday, August 6, 2025"
"1312","2:00 PM - 3:50 PM ","Best Collaborative Practices for Statisticians in Interdisciplinary Research Environments","Invited Panel Session ","Wednesday, August 6, 2025"
"1348","2:00 PM - 3:50 PM ","Biases Arising from Incomplete Data and Selection Effects in Survey and Non-Survey Data Sources","Invited Paper Session ","Wednesday, August 6, 2025"
"2807","2:00 PM - 3:50 PM ","Biomarkers and Endpoints: Validating Clinical Trial Success","Contributed Papers ","Wednesday, August 6, 2025"
"2921","2:00 PM - 3:50 PM ","Causal Inferences and Instrumental Variable Methods","Contributed Papers ","Wednesday, August 6, 2025"
"2651","2:00 PM - 3:50 PM ","Collaborative Strategies for Predicting and Measuring Uncertainty associated with Weather and Climate Extremes","Topic-Contributed Paper Session ","Wednesday, August 6, 2025"
"2913","2:00 PM - 3:50 PM ","Consideration of Spatial and Temporal Variations","Contributed Papers ","Wednesday, August 6, 2025"
"1753","2:00 PM - 3:50 PM ","Data-Driven Impact: The Evolving Role of Statisticians and Data Scientists in Academic Medicine","Invited Panel Session ","Wednesday, August 6, 2025"
"2804","2:00 PM - 3:50 PM ","Empowering Clinical Trials through Innovative Bayesian Design and Analysis","Contributed Papers ","Wednesday, August 6, 2025"
"2935","2:00 PM - 3:50 PM ","Engaging Students in Biostatistics & Data Science","Contributed Papers ","Wednesday, August 6, 2025"
"1325","2:00 PM - 3:50 PM ","Enhanced clinical risk prediction accuracy provided by real and artificial intelligence","Invited Paper Session ","Wednesday, August 6, 2025"
"1504","2:00 PM - 3:50 PM ","Enhancing Power in Neuroscience: the Role of Statistical Innovation and Machine Learning","Invited Paper Session ","Wednesday, August 6, 2025"
"2461","2:00 PM - 3:50 PM ","From Guidance to Practice: Evolving Approaches to Covariate Adjustment in Clinical Trials","Topic-Contributed Paper Session ","Wednesday, August 6, 2025"
"1241","2:00 PM - 3:50 PM ","IMS Grace Wahba Award and Lecture","Invited Paper Session ","Wednesday, August 6, 2025"
"1395","2:00 PM - 3:50 PM ","IMS Lawrence D. Brown Ph.D.Student Award","Invited Paper Session ","Wednesday, August 6, 2025"
"1095","2:00 PM - 3:50 PM ","In Praise of Modern Statistical and Machine Learning Methods for Digital Engineering","Invited Paper Session ","Wednesday, August 6, 2025"
"1062","2:00 PM - 3:50 PM ","Innovations in AI-Enhanced Peer Review and Automated Data Analysis Agents","Invited Paper Session ","Wednesday, August 6, 2025"
"2900","2:00 PM - 3:50 PM ","Innovative and Alternative Approaches to Teaching Statistical Concepts","Contributed Papers ","Wednesday, August 6, 2025"
"2605","2:00 PM - 3:50 PM ","Innovative Statistical Methods for Robust Analysis from Small Samples","Topic-Contributed Paper Session ","Wednesday, August 6, 2025"
"2088","2:00 PM - 3:50 PM ","Leveraging Large Language Models for Cancer Research and Care","Topic-Contributed Paper Session ","Wednesday, August 6, 2025"
"2799","2:00 PM - 3:50 PM ","Master Protocols: Streamlining Clinical Trial Designs","Contributed Papers ","Wednesday, August 6, 2025"
"1894","2:00 PM - 3:50 PM ","Moving Towards Dynamic/Causal Process Models for Spatio-Temporal Extremes","Topic-Contributed Paper Session ","Wednesday, August 6, 2025"
"2198","2:00 PM - 3:50 PM ","New Frontiers at the Intersection of Artificial Intelligence, Medicine and Public Health from Optimization to Oral Communication","Topic-Contributed Paper Session ","Wednesday, August 6, 2025"
"2554","2:00 PM - 3:50 PM ","Open-ended Survey Questions: Innovations in Design and Analysis","Topic-Contributed Paper Session ","Wednesday, August 6, 2025"
"2238","2:00 PM - 3:50 PM ","Recent Advances in Graphical Models and Causal Inference for Complex Data Structures","Topic-Contributed Paper Session ","Wednesday, August 6, 2025"
"1677","2:00 PM - 3:50 PM ","Regression Discontinuity Designs with Complex Data","Invited Paper Session ","Wednesday, August 6, 2025"
"2859","2:00 PM - 3:50 PM ","Robust and Semiparametric Methods in Causal Inference and Treatment Effect Estimation","Contributed Papers ","Wednesday, August 6, 2025"
